Date,Above,Below,Total,Percentage
2023-02-22,231,197,428,53.97196261682243
2023-02-23,227,201,428,53.0373831775701
2023-02-24,214,214,428,50.0
2023-02-27,207,221,428,48.36448598130841
2023-02-28,205,223,428,47.89719626168225
2023-03-01,212,216,428,49.532710280373834
2023-03-02,211,217,428,49.29906542056075
2023-03-03,220,208,428,51.4018691588785
2023-03-06,231,197,428,53.97196261682243
2023-03-08,237,191,428,55.373831775700936
2023-03-09,229,199,428,53.50467289719626
2023-03-10,228,200,428,53.271028037383175
2023-03-13,203,225,428,47.429906542056074
2023-03-14,203,225,428,47.429906542056074
2023-03-15,199,229,428,46.49532710280374
2023-03-16,192,236,428,44.85981308411215
2023-03-17,195,233,428,45.5607476635514
2023-03-20,186,242,428,43.45794392523364
2023-03-21,184,244,428,42.99065420560748
2023-03-22,192,236,428,44.85981308411215
2023-03-23,194,234,428,45.32710280373832
2023-03-24,185,243,428,43.22429906542056
2023-03-27,177,251,428,41.35514018691589
2023-03-28,173,255,428,40.42056074766355
2023-03-29,188,240,428,43.925233644859816
2023-03-31,203,225,428,47.429906542056074
2023-04-03,205,224,429,47.785547785547784
2023-04-05,218,211,429,50.815850815850816
2023-04-06,220,209,429,51.28205128205128
2023-04-10,226,203,429,52.680652680652685
2023-04-11,225,204,429,52.44755244755245
2023-04-12,228,201,429,53.14685314685315
2023-04-13,233,196,429,54.312354312354316
2023-04-17,236,193,429,55.011655011655016
2023-04-18,241,188,429,56.17715617715617
2023-04-19,240,189,429,55.94405594405595
2023-04-20,238,191,429,55.47785547785548
2023-04-21,234,195,429,54.54545454545454
2023-04-24,236,193,429,55.011655011655016
2023-04-25,240,189,429,55.94405594405595
2023-04-26,243,186,429,56.64335664335665
2023-04-27,247,182,429,57.57575757575758
2023-04-28,261,168,429,60.83916083916085
2023-05-02,264,165,429,61.53846153846154
2023-05-03,261,168,429,60.83916083916085
2023-05-04,275,154,429,64.1025641025641
2023-05-05,268,161,429,62.47086247086248
2023-05-08,277,152,429,64.56876456876456
2023-05-09,280,149,429,65.26806526806527
2023-05-10,280,149,429,65.26806526806527
2023-05-11,284,145,429,66.2004662004662
2023-05-12,283,146,429,65.96736596736596
2023-05-15,288,141,429,67.13286713286713
2023-05-16,286,143,429,66.66666666666666
2023-05-17,283,146,429,65.96736596736596
2023-05-18,276,152,428,64.48598130841121
2023-05-19,275,154,429,64.1025641025641
2023-05-22,279,150,429,65.03496503496503
2023-05-23,289,140,429,67.36596736596736
2023-05-24,284,145,429,66.2004662004662
2023-05-25,286,143,429,66.66666666666666
2023-05-26,294,135,429,68.53146853146853
2023-05-29,303,126,429,70.62937062937063
2023-05-30,305,125,430,70.93023255813954
2023-05-31,305,125,430,70.93023255813954
2023-06-01,309,121,430,71.86046511627907
2023-06-02,314,116,430,73.0232558139535
2023-06-05,321,109,430,74.65116279069768
2023-06-06,321,109,430,74.65116279069768
2023-06-07,330,100,430,76.74418604651163
2023-06-08,327,103,430,76.04651162790698
2023-06-09,319,111,430,74.18604651162791
2023-06-12,327,103,430,76.04651162790698
2023-06-13,332,98,430,77.20930232558139
2023-06-14,336,94,430,78.13953488372093
2023-06-15,331,99,430,76.9767441860465
2023-06-16,341,89,430,79.30232558139535
2023-06-19,341,89,430,79.30232558139535
2023-06-20,348,83,431,80.74245939675174
2023-06-21,350,81,431,81.20649651972158
2023-06-22,350,82,432,81.01851851851852
2023-06-23,339,93,432,78.47222222222221
2023-06-26,341,92,433,78.75288683602771
2023-06-27,346,88,434,79.72350230414746
2023-06-28,351,84,435,80.6896551724138
2023-06-30,358,77,435,82.29885057471265
2023-07-03,364,69,433,84.06466512702079
2023-07-04,363,70,433,83.83371824480369
2023-07-05,365,68,433,84.29561200923787
2023-07-06,366,67,433,84.52655889145497
2023-07-07,368,67,435,84.59770114942529
2023-07-10,361,74,435,82.98850574712644
2023-07-11,362,71,433,83.60277136258661
2023-07-12,363,70,433,83.83371824480369
2023-07-13,360,73,433,83.14087759815243
2023-07-14,371,64,435,85.28735632183908
2023-07-17,376,59,435,86.4367816091954
2023-07-18,369,64,433,85.21939953810623
2023-07-19,375,60,435,86.20689655172413
2023-07-20,373,62,435,85.74712643678161
2023-07-21,372,63,435,85.51724137931035
2023-07-24,375,60,435,86.20689655172413
2023-07-25,374,59,433,86.37413394919169
2023-07-26,377,58,435,86.66666666666667
2023-07-27,378,55,433,87.29792147806005
2023-07-28,384,51,435,88.27586206896552
2023-07-31,384,49,433,88.68360277136259
2023-08-01,389,44,433,89.83833718244803
2023-08-02,384,49,433,88.68360277136259
2023-08-03,386,49,435,88.73563218390804
2023-08-04,388,47,435,89.19540229885058
2023-08-07,394,42,436,90.36697247706422
2023-08-08,390,46,436,89.44954128440367
2023-08-09,396,40,436,90.82568807339449
2023-08-10,394,42,436,90.36697247706422
2023-08-11,394,42,436,90.36697247706422
2023-08-14,381,55,436,87.38532110091744
2023-08-16,377,59,436,86.46788990825688
2023-08-17,382,54,436,87.61467889908256
2023-08-18,378,58,436,86.69724770642202
2023-08-21,378,58,436,86.69724770642202
2023-08-22,388,48,436,88.9908256880734
2023-08-23,391,45,436,89.6788990825688
2023-08-24,390,46,436,89.44954128440367
2023-08-25,388,48,436,88.9908256880734
2023-08-28,390,46,436,89.44954128440367
2023-08-29,393,43,436,90.13761467889908
2023-08-30,403,33,436,92.43119266055045
2023-08-31,397,39,436,91.05504587155964
2023-09-01,401,35,436,91.97247706422019
2023-09-04,407,29,436,93.34862385321101
2023-09-05,409,27,436,93.80733944954129
2023-09-06,414,22,436,94.95412844036697
2023-09-07,415,21,436,95.18348623853211
2023-09-08,418,18,436,95.87155963302753
2023-09-11,420,16,436,96.3302752293578
2023-09-12,414,22,436,94.95412844036697
2023-09-13,415,21,436,95.18348623853211
2023-09-14,417,19,436,95.64220183486239
2023-09-15,420,16,436,96.3302752293578
2023-09-18,418,18,436,95.87155963302753
2023-09-20,414,22,436,94.95412844036697
2023-09-21,410,26,436,94.03669724770643
2023-09-22,406,30,436,93.11926605504587
2023-09-25,407,29,436,93.34862385321101
2023-09-26,406,30,436,93.11926605504587
2023-09-27,412,24,436,94.4954128440367
2023-09-28,400,37,437,91.53318077803205
2023-09-29,408,29,437,93.36384439359267
2023-10-03,406,31,437,92.90617848970251
2023-10-04,405,32,437,92.67734553775743
2023-10-05,406,31,437,92.90617848970251
2023-10-06,406,31,437,92.90617848970251
2023-10-09,399,38,437,91.30434782608695
2023-10-10,404,33,437,92.44851258581235
2023-10-11,410,27,437,93.82151029748283
2023-10-12,410,27,437,93.82151029748283
2023-10-13,408,29,437,93.36384439359267
2023-10-16,408,29,437,93.36384439359267
2023-10-17,411,26,437,94.05034324942791
2023-10-18,406,31,437,92.90617848970251
2023-10-19,402,35,437,91.9908466819222
2023-10-20,395,42,437,90.38901601830663
2023-10-23,365,72,437,83.52402745995423
2023-10-25,361,76,437,82.6086956521739
2023-10-26,351,86,437,80.32036613272311
2023-10-27,363,74,437,83.06636155606407
2023-10-30,367,70,437,83.98169336384439
2023-10-31,363,74,437,83.06636155606407
2023-11-01,356,81,437,81.46453089244852
2023-11-02,367,70,437,83.98169336384439
2023-11-03,373,64,437,85.35469107551488
2023-11-06,381,56,437,87.18535469107552
2023-11-07,380,57,437,86.95652173913044
2023-11-08,381,56,437,87.18535469107552
2023-11-09,381,56,437,87.18535469107552
2023-11-10,380,57,437,86.95652173913044
2023-11-13,381,56,437,87.18535469107552
2023-11-15,389,48,437,89.01601830663616
2023-11-16,389,48,437,89.01601830663616
2023-11-17,395,42,437,90.38901601830663
2023-11-20,397,40,437,90.8466819221968
2023-11-21,397,40,437,90.8466819221968
2023-11-22,394,43,437,90.16018306636155
2023-11-23,396,41,437,90.61784897025171
2023-11-24,395,42,437,90.38901601830663
2023-11-28,397,40,437,90.8466819221968
2023-11-29,400,37,437,91.53318077803205
2023-11-30,400,37,437,91.53318077803205
2023-12-01,403,34,437,92.21967963386729
2023-12-04,411,26,437,94.05034324942791
2023-12-05,412,25,437,94.27917620137299
2023-12-06,415,22,437,94.96567505720824
2023-12-07,415,21,436,95.18348623853211
2023-12-08,413,23,436,94.72477064220183
2023-12-11,410,26,436,94.03669724770643
2023-12-12,410,26,436,94.03669724770643
2023-12-13,413,24,437,94.50800915331807
2023-12-14,415,22,437,94.96567505720824
2023-12-15,414,23,437,94.73684210526315
2023-12-18,416,21,437,95.19450800915332
2023-12-19,419,18,437,95.88100686498856
2023-12-20,409,28,437,93.59267734553775
2023-12-21,412,25,437,94.27917620137299
2023-12-22,412,25,437,94.27917620137299
2023-12-26,414,23,437,94.73684210526315
2023-12-27,415,22,437,94.96567505720824
2023-12-28,415,22,437,94.96567505720824
2023-12-29,419,18,437,95.88100686498856
2024-01-01,415,22,437,94.96567505720824
2024-01-02,418,19,437,95.65217391304348
2024-01-03,415,22,437,94.96567505720824
2024-01-04,417,20,437,95.4233409610984
2024-01-05,417,20,437,95.4233409610984
2024-01-08,409,28,437,93.59267734553775
2024-01-09,411,26,437,94.05034324942791
2024-01-10,406,31,437,92.90617848970251
2024-01-11,406,31,437,92.90617848970251
2024-01-12,407,30,437,93.13501144164759
2024-01-15,406,31,437,92.90617848970251
2024-01-16,404,34,438,92.23744292237443
2024-01-17,402,36,438,91.78082191780823
2024-01-18,394,42,436,90.36697247706422
2024-01-19,396,42,438,90.41095890410958
2024-01-23,380,58,438,86.7579908675799
2024-01-24,385,53,438,87.89954337899543
2024-01-25,383,56,439,87.24373576309794
2024-01-29,386,53,439,87.92710706150342
2024-01-30,381,58,439,86.78815489749431
2024-01-31,385,54,439,87.6993166287016
2024-02-01,385,54,439,87.6993166287016
2024-02-02,384,55,439,87.47152619589977
2024-02-05,378,61,439,86.10478359908885
2024-02-06,382,57,439,87.01594533029613
2024-02-07,383,57,440,87.04545454545455
2024-02-08,374,66,440,85.0
2024-02-09,369,71,440,83.86363636363636
2024-02-12,362,78,440,82.27272727272728
2024-02-13,365,75,440,82.95454545454545
2024-02-14,368,72,440,83.63636363636363
2024-02-15,368,72,440,83.63636363636363
2024-02-16,376,64,440,85.45454545454545
2024-02-19,376,64,440,85.45454545454545
2024-02-20,377,63,440,85.68181818181819
2024-02-21,373,67,440,84.77272727272728
2024-02-22,376,65,441,85.26077097505669
2024-02-23,378,63,441,85.71428571428571
2024-02-26,373,68,441,84.58049886621315
2024-02-27,373,68,441,84.58049886621315
2024-02-28,363,78,441,82.31292517006803
2024-02-29,362,79,441,82.08616780045351
2024-03-01,368,73,441,83.44671201814059
2024-03-04,369,72,441,83.6734693877551
2024-03-05,364,78,442,82.35294117647058
2024-03-06,354,88,442,80.09049773755656
2024-03-07,356,86,442,80.54298642533936
2024-03-11,348,94,442,78.73303167420815
2024-03-12,341,101,442,77.14932126696833
2024-03-13,315,127,442,71.26696832579185
2024-03-14,329,113,442,74.43438914027149
2024-03-15,325,117,442,73.52941176470588
2024-03-18,330,112,442,74.6606334841629
2024-03-19,322,120,442,72.85067873303167
2024-03-20,321,121,442,72.62443438914026
2024-03-21,333,109,442,75.3393665158371
2024-03-22,339,103,442,76.69683257918552
2024-03-26,337,105,442,76.2443438914027
2024-03-27,340,104,444,76.57657657657657
2024-03-28,347,98,445,77.97752808988764
2024-04-01,361,84,445,81.12359550561797
2024-04-02,370,76,446,82.95964125560538
2024-04-03,375,71,446,84.08071748878923
2024-04-04,373,73,446,83.6322869955157
2024-04-05,371,75,446,83.18385650224215
2024-04-08,373,73,446,83.6322869955157
2024-04-09,372,74,446,83.40807174887892
2024-04-10,373,73,446,83.6322869955157
2024-04-12,373,73,446,83.6322869955157
2024-04-15,362,84,446,81.16591928251121
2024-04-16,359,87,446,80.49327354260089
2024-04-18,355,91,446,79.5964125560538
2024-04-19,355,91,446,79.5964125560538
2024-04-22,362,84,446,81.16591928251121
2024-04-23,365,81,446,81.83856502242153
2024-04-24,368,78,446,82.51121076233184
2024-04-25,367,79,446,82.28699551569507
2024-04-26,368,78,446,82.51121076233184
2024-04-29,370,76,446,82.95964125560538
2024-04-30,374,72,446,83.85650224215246
2024-05-02,371,75,446,83.18385650224215
2024-05-03,370,77,447,82.77404921700223
2024-05-06,366,81,447,81.87919463087249
2024-05-07,360,87,447,80.53691275167785
2024-05-08,358,89,447,80.08948545861297
2024-05-09,344,104,448,76.78571428571429
2024-05-10,349,100,449,77.728285077951
2024-05-13,349,100,449,77.728285077951
2024-05-14,361,88,449,80.40089086859689
2024-05-15,364,85,449,81.06904231625836
2024-05-16,365,85,450,81.11111111111111
2024-05-17,368,82,450,81.77777777777779
2024-05-21,362,88,450,80.44444444444444
2024-05-22,364,86,450,80.88888888888889
2024-05-23,365,85,450,81.11111111111111
2024-05-24,364,86,450,80.88888888888889
2024-05-27,363,87,450,80.66666666666666
2024-05-28,357,93,450,79.33333333333333
2024-05-29,353,97,450,78.44444444444446
2024-05-30,346,104,450,76.88888888888889
2024-05-31,341,109,450,75.77777777777777
2024-06-03,355,96,451,78.7139689578714
2024-06-04,312,139,451,69.17960088691795
2024-06-05,342,109,451,75.83148558758315
2024-06-06,360,91,451,79.82261640798227
2024-06-07,381,70,451,84.4789356984479
2024-06-10,382,69,451,84.70066518847007
2024-06-11,388,63,451,86.0310421286031
2024-06-12,393,59,452,86.94690265486726
2024-06-13,401,52,453,88.52097130242825
2024-06-14,404,49,453,89.1832229580574
2024-06-18,403,50,453,88.96247240618102
2024-06-19,398,55,453,87.85871964679912
2024-06-20,405,49,454,89.20704845814979
2024-06-21,399,55,454,87.88546255506607
2024-06-24,398,56,454,87.66519823788546
2024-06-25,397,57,454,87.44493392070484
2024-06-26,399,55,454,87.88546255506607
2024-06-27,398,56,454,87.66519823788546
2024-06-28,401,53,454,88.32599118942731
2024-07-01,410,44,454,90.30837004405286
2024-07-02,406,48,454,89.42731277533039
2024-07-03,405,49,454,89.20704845814979
2024-07-04,409,45,454,90.08810572687224
2024-07-05,410,44,454,90.30837004405286
2024-07-08,407,47,454,89.64757709251101
2024-07-09,409,45,454,90.08810572687224
2024-07-10,410,45,455,90.10989010989012
2024-07-11,412,43,455,90.54945054945055
2024-07-12,413,43,456,90.5701754385965
2024-07-15,411,45,456,90.13157894736842
2024-07-16,410,46,456,89.91228070175438
2024-07-18,410,46,456,89.91228070175438
2024-07-19,400,56,456,87.71929824561403
2024-07-22,403,53,456,88.37719298245614
2024-07-23,401,55,456,87.93859649122807
2024-07-24,405,51,456,88.81578947368422
2024-07-25,404,52,456,88.59649122807018
2024-07-26,408,48,456,89.47368421052632
2024-07-29,412,44,456,90.35087719298247
2024-07-30,418,38,456,91.66666666666666
2024-07-31,417,39,456,91.44736842105263
2024-08-01,416,41,457,91.02844638949672
2024-08-02,416,42,458,90.82969432314411
2024-08-05,397,61,458,86.68122270742357
2024-08-06,393,65,458,85.80786026200873
2024-08-07,402,56,458,87.77292576419214
2024-08-08,396,62,458,86.46288209606988
2024-08-09,401,57,458,87.55458515283843
2024-08-12,396,62,458,86.46288209606988
2024-08-13,384,74,458,83.84279475982532
2024-08-14,381,77,458,83.1877729257642
2024-08-16,391,67,458,85.37117903930131
2024-08-19,396,62,458,86.46288209606988
2024-08-20,398,60,458,86.8995633187773
2024-08-21,407,51,458,88.8646288209607
2024-08-22,411,47,458,89.73799126637554
2024-08-23,403,55,458,87.99126637554585
2024-08-26,406,52,458,88.64628820960698
2024-08-27,398,49,447,89.03803131991052
2024-08-28,407,52,459,88.67102396514161
2024-08-29,401,58,459,87.36383442265794
2024-08-30,404,55,459,88.01742919389977
2024-09-02,402,57,459,87.58169934640523
2024-09-03,403,56,459,87.7995642701525
2024-09-04,400,59,459,87.14596949891067
2024-09-05,403,56,459,87.7995642701525
2024-09-06,394,65,459,85.83877995642702
2024-09-09,389,70,459,84.74945533769062
2024-09-10,394,65,459,85.83877995642702
2024-09-11,388,71,459,84.53159041394336
2024-09-12,392,67,459,85.40305010893246
2024-09-13,403,56,459,87.7995642701525
2024-09-16,399,60,459,86.9281045751634
2024-09-17,396,63,459,86.27450980392157
2024-09-18,391,68,459,85.18518518518519
2024-09-19,382,77,459,83.2244008714597
2024-09-20,388,71,459,84.53159041394336
2024-09-23,393,66,459,85.62091503267973
2024-09-24,396,63,459,86.27450980392157
2024-09-25,394,65,459,85.83877995642702
2024-09-26,394,65,459,85.83877995642702
2024-09-27,397,62,459,86.49237472766885
2024-09-30,395,64,459,86.05664488017429
2024-10-01,391,68,459,85.18518518518519
2024-10-03,376,83,459,81.91721132897604
2024-10-04,366,93,459,79.73856209150327
2024-10-07,334,125,459,72.76688453159042
2024-10-08,355,104,459,77.34204793028321
2024-10-09,359,100,459,78.21350762527233
2024-10-10,361,98,459,78.64923747276688
2024-10-11,361,98,459,78.64923747276688
2024-10-14,357,102,459,77.77777777777779
2024-10-15,361,98,459,78.64923747276688
2024-10-16,359,100,459,78.21350762527233
2024-10-17,350,109,459,76.25272331154684
2024-10-18,348,111,459,75.81699346405229
2024-10-21,330,129,459,71.89542483660131
2024-10-22,290,169,459,63.18082788671025
2024-10-23,293,166,459,63.834422657952075
2024-10-24,290,169,459,63.18082788671025
2024-10-25,264,195,459,57.51633986928104
2024-10-28,276,183,459,60.130718954248366
2024-10-29,285,174,459,62.091503267973856
2024-10-30,282,166,448,62.94642857142857
2024-10-31,289,170,459,62.96296296296296
2024-11-01,300,159,459,65.359477124183
2024-11-04,277,182,459,60.348583877995644
2024-11-05,283,165,448,63.16964285714286
2024-11-06,308,151,459,67.10239651416123
2024-11-07,298,161,459,64.92374727668845
2024-11-08,282,177,459,61.43790849673203
2024-11-11,269,190,459,58.605664488017425
2024-11-12,252,207,459,54.90196078431373
2024-11-13,221,238,459,48.148148148148145
2024-11-14,223,236,459,48.5838779956427
2024-11-18,213,246,459,46.40522875816993
2024-11-19,226,234,460,49.130434782608695
2024-11-21,207,253,460,45.0
2024-11-22,223,237,460,48.47826086956522
2024-11-25,249,211,460,54.130434782608695
2024-11-26,252,208,460,54.78260869565217
2024-11-27,259,201,460,56.30434782608695
2024-11-28,260,201,461,56.399132321041215
2024-11-29,268,193,461,58.13449023861171
2024-12-02,269,192,461,58.35140997830802
2024-12-03,286,175,461,62.039045553145336
2024-12-04,289,172,461,62.68980477223427
2024-12-05,297,164,461,64.42516268980476
2024-12-06,295,166,461,63.99132321041214
2024-12-09,301,160,461,65.29284164859001
2024-12-10,304,157,461,65.94360086767897
2024-12-11,309,152,461,67.02819956616052
2024-12-12,297,164,461,64.42516268980476
2024-12-13,291,170,461,63.1236442516269
2024-12-16,294,167,461,63.77440347071583
2024-12-17,280,182,462,60.60606060606061
2024-12-18,273,189,462,59.09090909090909
2024-12-19,266,198,464,57.327586206896555
2024-12-20,239,225,464,51.508620689655174
2024-12-23,240,224,464,51.724137931034484
2024-12-24,237,227,464,51.077586206896555
2024-12-26,230,234,464,49.56896551724138
2024-12-27,231,234,465,49.67741935483871
2024-12-30,221,244,465,47.52688172043011
2024-12-31,229,236,465,49.24731182795699
2025-01-01,235,230,465,50.53763440860215
2025-01-02,248,217,465,53.333333333333336
2025-01-03,251,214,465,53.97849462365591
2025-01-06,213,252,465,45.806451612903224
2025-01-07,227,238,465,48.817204301075265
2025-01-08,218,249,467,46.680942184154176
2025-01-09,208,259,467,44.53961456102783
2025-01-10,184,283,467,39.400428265524624
2025-01-13,146,321,467,31.263383297644538
2025-01-14,160,307,467,34.26124197002141
2025-01-15,162,305,467,34.68950749464668
2025-01-16,169,298,467,36.188436830835116
2025-01-17,171,296,467,36.61670235546038
2025-01-20,174,293,467,37.25910064239829
2025-01-21,160,307,467,34.26124197002141
2025-01-22,147,320,467,31.47751605995717
2025-01-23,156,311,467,33.40471092077088
2025-01-24,137,330,467,29.336188436830835
2025-01-27,109,358,467,23.340471092077088
2025-01-28,98,369,467,20.985010706638114
2025-01-29,124,343,467,26.552462526766597
2025-01-30,126,341,467,26.98072805139186
2025-01-31,140,327,467,29.978586723768736
2025-02-01,144,323,467,30.83511777301927
2025-02-03,138,329,467,29.550321199143468
2025-02-04,139,328,467,29.764453961456105
2025-02-05,149,318,467,31.905781584582442
2025-02-06,148,319,467,31.69164882226981
2025-02-07,148,319,467,31.69164882226981
2025-02-10,128,339,467,27.40899357601713
2025-02-11,96,371,467,20.556745182012847
2025-02-12,99,368,467,21.199143468950748
2025-02-13,94,373,467,20.12847965738758
2025-02-14,77,391,468,16.45299145299145
2025-02-17,74,394,468,15.81196581196581
2025-02-18,72,396,468,15.384615384615385
2025-02-19,82,386,468,17.52136752136752
2025-02-20,88,380,468,18.803418803418804
2025-02-21,94,374,468,20.085470085470085
2025-02-24,72,396,468,15.384615384615385
2025-02-25,78,390,468,16.666666666666664
2025-02-27,72,396,468,15.384615384615385
2025-02-28,53,415,468,11.324786324786325
2025-03-03,56,412,468,11.965811965811966
2025-03-04,55,413,468,11.752136752136751
2025-03-05,63,405,468,13.461538461538462
2025-03-06,73,395,468,15.598290598290598
2025-03-07,78,390,468,16.666666666666664
2025-03-10,65,403,468,13.88888888888889
2025-03-11,66,402,468,14.102564102564102
2025-03-12,65,403,468,13.88888888888889
2025-03-13,63,407,470,13.404255319148936
2025-03-17,64,406,470,13.617021276595745
2025-03-18,64,407,471,13.588110403397028
2025-03-19,90,381,471,19.10828025477707
2025-03-20,99,372,471,21.019108280254777
2025-03-21,112,359,471,23.7791932059448
2025-03-24,122,349,471,25.902335456475583
2025-03-25,118,353,471,25.05307855626327
2025-03-26,105,366,471,22.29299363057325
2025-03-27,117,354,471,24.840764331210192
2025-03-28,116,355,471,24.628450106157114
2025-04-01,106,365,471,22.505307855626327
2025-04-02,113,358,471,23.991507430997878
2025-04-03,124,347,471,26.326963906581742
2025-04-04,103,368,471,21.86836518046709
2025-04-07,73,398,471,15.498938428874734
2025-04-08,90,382,472,19.06779661016949
2025-04-09,84,388,472,17.796610169491526
2025-04-11,104,368,472,22.033898305084744
2025-04-15,131,341,472,27.75423728813559
2025-04-16,144,328,472,30.508474576271187
2025-04-17,153,319,472,32.41525423728814
2025-04-21,166,306,472,35.16949152542373
2025-04-22,173,299,472,36.652542372881356
2025-04-23,180,292,472,38.13559322033898
2025-04-24,176,297,473,37.2093023255814
2025-04-25,156,317,473,32.98097251585624
2025-04-28,159,314,473,33.61522198731501
2025-04-29,162,311,473,34.24947145877378
2025-04-30,153,320,473,32.346723044397464
2025-05-02,140,333,473,29.59830866807611
2025-05-05,156,317,473,32.98097251585624
2025-05-06,138,335,473,29.175475687103592
2025-05-07,152,321,473,32.1353065539112
2025-05-08,138,335,473,29.175475687103592
2025-05-09,124,349,473,26.215644820295985
2025-05-12,172,301,473,36.36363636363637
2025-05-13,180,293,473,38.05496828752643
2025-05-14,192,281,473,40.59196617336152
2025-05-15,204,269,473,43.12896405919662
2025-05-16,217,256,473,45.87737843551797
2025-05-19,233,240,473,49.2600422832981
2025-05-20,213,260,473,45.03171247357294
2025-05-21,225,248,473,47.56871035940804
2025-05-22,222,251,473,46.93446088794926
2025-05-23,232,241,473,49.04862579281184
2025-05-26,239,234,473,50.52854122621564
2025-05-27,243,230,473,51.37420718816068
2025-05-28,239,234,473,50.52854122621564
2025-05-29,250,223,473,52.85412262156448
2025-05-30,238,236,474,50.210970464135016
2025-06-02,248,226,474,52.320675105485236
2025-06-03,246,228,474,51.89873417721519
2025-06-04,247,227,474,52.109704641350206
2025-06-05,266,209,475,56.00000000000001
2025-06-06,271,204,475,57.05263157894736
2025-06-09,297,178,475,62.526315789473685
2025-06-10,298,177,475,62.73684210526316
2025-06-11,304,171,475,64.0
2025-06-12,280,196,476,58.82352941176471
2025-06-13,267,209,476,56.09243697478992
2025-06-16,283,193,476,59.45378151260504
2025-06-17,276,200,476,57.98319327731093
2025-06-18,265,211,476,55.67226890756303
2025-06-19,237,239,476,49.78991596638656
2025-06-20,248,229,477,51.99161425576519
2025-06-23,258,221,479,53.86221294363257
2025-06-24,270,210,480,56.25
2025-06-25,287,193,480,59.791666666666664
2025-06-26,292,188,480,60.83333333333333
2025-06-27,298,182,480,62.083333333333336
2025-06-30,304,176,480,63.33333333333333
2025-07-01,296,184,480,61.66666666666667
2025-07-02,292,188,480,60.83333333333333
2025-07-03,298,183,481,61.95426195426196
2025-07-04,306,175,481,63.61746361746362
2025-07-07,302,179,481,62.78586278586279
2025-07-08,307,174,481,63.82536382536382
2025-07-09,316,165,481,65.6964656964657
2025-07-10,313,168,481,65.07276507276507
2025-07-11,304,177,481,63.20166320166321
2025-07-14,303,178,481,62.99376299376299
2025-07-15,320,161,481,66.52806652806653
2025-07-16,329,152,481,68.3991683991684
2025-07-17,335,146,481,69.64656964656965
2025-07-18,324,158,482,67.21991701244814
2025-07-21,324,158,482,67.21991701244814
2025-07-22,323,159,482,67.01244813278008
2025-07-23,323,159,482,67.01244813278008
2025-07-24,328,156,484,67.76859504132231
2025-07-25,302,183,485,62.2680412371134
2025-07-28,281,205,486,57.818930041152264
2025-07-29,296,190,486,60.90534979423868
2025-07-30,296,190,486,60.90534979423868
2025-07-31,281,205,486,57.818930041152264
2025-08-01,257,229,486,52.88065843621399
2025-08-04,274,213,487,56.262833675564686
2025-08-05,274,213,487,56.262833675564686
2025-08-06,260,227,487,53.38809034907598
2025-08-07,266,221,487,54.62012320328542
2025-08-08,247,240,487,50.71868583162218
2025-08-11,251,236,487,51.54004106776181
2025-08-12,256,231,487,52.56673511293635
2025-08-13,265,222,487,54.41478439425052
2025-08-14,260,227,487,53.38809034907598
2025-08-18,281,206,487,57.70020533880903
2025-08-19,295,192,487,60.57494866529775
2025-08-20,302,185,487,62.01232032854209
2025-08-21,298,189,487,61.19096509240246
2025-08-22,288,199,487,59.13757700205339
2025-08-25,294,193,487,60.36960985626283
2025-08-26,263,224,487,54.00410677618069
2025-08-28,247,240,487,50.71868583162218
2025-08-29,240,247,487,49.28131416837782
2025-09-01,270,217,487,55.441478439425055
2025-09-02,280,208,488,57.377049180327866
2025-09-03,292,196,488,59.83606557377049
2025-09-04,285,203,488,58.40163934426229
2025-09-05,278,211,489,56.850715746421265
2025-09-08,286,203,489,58.48670756646217
2025-09-09,286,203,489,58.48670756646217
2025-09-10,298,191,489,60.940695296523515
2025-09-11,303,186,489,61.963190184049076
2025-09-12,311,179,490,63.469387755102034
2025-09-15,330,160,490,67.3469387755102
2025-09-16,341,149,490,69.59183673469389
2025-09-17,346,144,490,70.61224489795919
2025-09-18,344,146,490,70.20408163265306
2025-09-19,347,143,490,70.81632653061224
2025-09-22,332,158,490,67.75510204081633
2025-09-23,330,160,490,67.3469387755102
2025-09-24,310,180,490,63.26530612244898
2025-09-25,297,193,490,60.61224489795919
2025-09-26,265,225,490,54.08163265306123
2025-09-29,269,222,491,54.78615071283096
2025-09-30,274,217,491,55.80448065173116
2025-10-01,289,202,491,58.85947046843177
2025-10-03,299,192,491,60.896130346232184
2025-10-06,300,191,491,61.099796334012225
2025-10-07,310,181,491,63.13645621181263
2025-10-08,299,192,491,60.896130346232184
2025-10-09,301,190,491,61.30346232179226
2025-10-10,308,183,491,62.729124236252545
2025-10-13,300,191,491,61.099796334012225
2025-10-14,291,200,491,59.26680244399185
2025-10-15,303,188,491,61.710794297352344
2025-10-16,316,175,491,64.35845213849288
2025-10-17,314,177,491,63.951120162932796
2025-10-20,315,176,491,64.15478615071282
2025-10-21,317,174,491,64.56211812627292
2025-10-23,323,168,491,65.78411405295316
2025-10-24,317,174,491,64.56211812627292
2025-10-27,322,169,491,65.58044806517312
2025-10-28,320,171,491,65.17311608961303
2025-10-29,340,151,491,69.24643584521385
2025-10-30,333,158,491,67.82077393075356
2025-10-31,320,171,491,65.17311608961303
2025-11-03,332,159,491,67.61710794297352
2025-11-04,316,175,491,64.35845213849288
2025-11-05,273,153,426,64.08450704225352
