Date,Above,Below,Total,Percentage
2014-02-21,0,0,0,0.0
2014-02-24,0,0,0,0.0
2014-02-25,0,0,0,0.0
2014-02-26,0,0,0,0.0
2014-02-28,0,0,0,0.0
2014-03-03,0,0,0,0.0
2014-03-04,0,0,0,0.0
2014-03-05,0,0,0,0.0
2014-03-06,0,0,0,0.0
2014-03-07,0,0,0,0.0
2014-03-10,0,0,0,0.0
2014-03-11,0,0,0,0.0
2014-03-12,0,0,0,0.0
2014-03-13,0,0,0,0.0
2014-03-14,0,0,0,0.0
2014-03-18,0,0,0,0.0
2014-03-19,0,0,0,0.0
2014-03-20,0,0,0,0.0
2014-03-21,0,0,0,0.0
2014-03-24,0,0,0,0.0
2014-03-25,0,0,0,0.0
2014-03-26,0,0,0,0.0
2014-03-27,0,0,0,0.0
2014-03-28,0,0,0,0.0
2014-03-31,0,0,0,0.0
2014-04-01,0,0,0,0.0
2014-04-02,0,0,0,0.0
2014-04-03,0,0,0,0.0
2014-04-04,0,0,0,0.0
2014-04-07,0,0,0,0.0
2014-04-09,0,0,0,0.0
2014-04-10,0,0,0,0.0
2014-04-11,0,0,0,0.0
2014-04-15,0,0,0,0.0
2014-04-16,0,0,0,0.0
2014-04-17,0,0,0,0.0
2014-04-21,0,0,0,0.0
2014-04-22,0,0,0,0.0
2014-04-23,0,0,0,0.0
2014-04-24,0,0,0,0.0
2014-04-25,0,0,0,0.0
2014-04-28,0,0,0,0.0
2014-04-29,0,0,0,0.0
2014-04-30,0,0,0,0.0
2014-05-02,0,0,0,0.0
2014-05-05,0,0,0,0.0
2014-05-06,0,0,0,0.0
2014-05-07,0,0,0,0.0
2014-05-08,0,0,0,0.0
2014-05-09,0,0,0,0.0
2014-05-12,0,0,0,0.0
2014-05-13,0,0,0,0.0
2014-05-14,0,0,0,0.0
2014-05-15,0,0,0,0.0
2014-05-16,0,0,0,0.0
2014-05-19,0,0,0,0.0
2014-05-20,0,0,0,0.0
2014-05-21,0,0,0,0.0
2014-05-22,0,0,0,0.0
2014-05-23,0,0,0,0.0
2014-05-26,0,0,0,0.0
2014-05-27,0,0,0,0.0
2014-05-28,0,0,0,0.0
2014-05-29,0,0,0,0.0
2014-05-30,0,0,0,0.0
2014-06-02,0,0,0,0.0
2014-06-03,0,0,0,0.0
2014-06-04,0,0,0,0.0
2014-06-05,0,0,0,0.0
2014-06-06,0,0,0,0.0
2014-06-09,0,0,0,0.0
2014-06-10,0,0,0,0.0
2014-06-11,0,0,0,0.0
2014-06-12,0,0,0,0.0
2014-06-13,0,0,0,0.0
2014-06-16,0,0,0,0.0
2014-06-17,0,0,0,0.0
2014-06-18,0,0,0,0.0
2014-06-19,0,0,0,0.0
2014-06-20,0,0,0,0.0
2014-06-23,0,0,0,0.0
2014-06-24,0,0,0,0.0
2014-06-25,0,0,0,0.0
2014-06-26,0,0,0,0.0
2014-06-27,0,0,0,0.0
2014-06-30,0,0,0,0.0
2014-07-01,0,0,0,0.0
2014-07-02,0,0,0,0.0
2014-07-03,0,0,0,0.0
2014-07-04,0,0,0,0.0
2014-07-07,0,0,0,0.0
2014-07-08,0,0,0,0.0
2014-07-09,0,0,0,0.0
2014-07-10,0,0,0,0.0
2014-07-11,0,0,0,0.0
2014-07-14,0,0,0,0.0
2014-07-15,0,0,0,0.0
2014-07-16,0,0,0,0.0
2014-07-17,0,0,0,0.0
2014-07-18,0,0,0,0.0
2014-07-21,0,0,0,0.0
2014-07-22,0,0,0,0.0
2014-07-23,0,0,0,0.0
2014-07-24,0,0,0,0.0
2014-07-25,0,0,0,0.0
2014-07-28,0,0,0,0.0
2014-07-30,0,0,0,0.0
2014-07-31,0,0,0,0.0
2014-08-01,0,0,0,0.0
2014-08-04,0,0,0,0.0
2014-08-05,0,0,0,0.0
2014-08-06,0,0,0,0.0
2014-08-07,13,0,13,100.0
2014-08-08,13,0,13,100.0
2014-08-11,13,0,13,100.0
2014-08-12,13,0,13,100.0
2014-08-13,13,0,13,100.0
2014-08-14,13,0,13,100.0
2014-08-18,13,0,13,100.0
2014-08-19,13,0,13,100.0
2014-08-20,13,0,13,100.0
2014-08-21,13,0,13,100.0
2014-08-22,13,0,13,100.0
2014-08-25,13,0,13,100.0
2014-08-26,13,0,13,100.0
2014-08-27,13,0,13,100.0
2014-08-28,13,0,13,100.0
2014-09-01,13,0,13,100.0
2014-09-02,13,0,13,100.0
2014-09-03,13,0,13,100.0
2014-09-04,13,0,13,100.0
2014-09-05,13,0,13,100.0
2014-09-08,13,0,13,100.0
2014-09-09,13,0,13,100.0
2014-09-10,13,0,13,100.0
2014-09-11,13,0,13,100.0
2014-09-12,13,0,13,100.0
2014-09-15,13,0,13,100.0
2014-09-16,13,0,13,100.0
2014-09-17,13,0,13,100.0
2014-09-18,13,0,13,100.0
2014-09-19,13,0,13,100.0
2014-09-22,13,0,13,100.0
2014-09-23,12,1,13,92.3076923076923
2014-09-24,12,1,13,92.3076923076923
2014-09-25,12,1,13,92.3076923076923
2014-09-26,12,1,13,92.3076923076923
2014-09-29,12,1,13,92.3076923076923
2014-09-30,12,1,13,92.3076923076923
2014-10-01,12,1,13,92.3076923076923
2014-10-07,12,1,13,92.3076923076923
2014-10-08,12,1,13,92.3076923076923
2014-10-09,12,1,13,92.3076923076923
2014-10-10,12,1,13,92.3076923076923
2014-10-13,12,1,13,92.3076923076923
2014-10-14,12,1,13,92.3076923076923
2014-10-15,12,1,13,92.3076923076923
2014-10-16,12,1,13,92.3076923076923
2014-10-17,12,1,13,92.3076923076923
2014-10-20,13,0,13,100.0
2014-10-21,13,0,13,100.0
2014-10-22,13,0,13,100.0
2014-10-27,13,0,13,100.0
2014-10-28,13,0,13,100.0
2014-10-29,13,0,13,100.0
2014-10-30,13,0,13,100.0
2014-10-31,13,0,13,100.0
2014-11-03,13,0,13,100.0
2014-11-05,13,0,13,100.0
2014-11-07,13,0,13,100.0
2014-11-10,13,0,13,100.0
2014-11-11,13,0,13,100.0
2014-11-12,13,0,13,100.0
2014-11-13,13,0,13,100.0
2014-11-14,13,0,13,100.0
2014-11-17,13,0,13,100.0
2014-11-18,13,0,13,100.0
2014-11-19,13,0,13,100.0
2014-11-20,13,0,13,100.0
2014-11-21,13,0,13,100.0
2014-11-24,13,0,13,100.0
2014-11-25,13,0,13,100.0
2014-11-26,13,0,13,100.0
2014-11-27,13,0,13,100.0
2014-11-28,13,0,13,100.0
2014-12-01,13,0,13,100.0
2014-12-02,13,0,13,100.0
2014-12-03,13,0,13,100.0
2014-12-04,13,0,13,100.0
2014-12-05,13,0,13,100.0
2014-12-08,13,0,13,100.0
2014-12-09,13,0,13,100.0
2014-12-10,13,0,13,100.0
2014-12-11,13,0,13,100.0
2014-12-12,13,0,13,100.0
2014-12-15,13,0,13,100.0
2014-12-16,13,0,13,100.0
2014-12-17,13,0,13,100.0
2014-12-18,13,0,13,100.0
2014-12-19,13,0,13,100.0
2014-12-22,13,0,13,100.0
2014-12-23,13,0,13,100.0
2014-12-24,13,0,13,100.0
2014-12-26,13,0,13,100.0
2014-12-29,13,0,13,100.0
2014-12-30,13,0,13,100.0
2014-12-31,13,0,13,100.0
2015-01-01,13,0,13,100.0
2015-01-02,13,0,13,100.0
2015-01-05,13,0,13,100.0
2015-01-06,13,0,13,100.0
2015-01-07,13,0,13,100.0
2015-01-08,13,0,13,100.0
2015-01-09,13,0,13,100.0
2015-01-12,13,0,13,100.0
2015-01-13,13,0,13,100.0
2015-01-14,13,0,13,100.0
2015-01-15,13,0,13,100.0
2015-01-16,13,0,13,100.0
2015-01-19,13,0,13,100.0
2015-01-20,13,0,13,100.0
2015-01-21,13,0,13,100.0
2015-01-22,13,0,13,100.0
2015-01-23,13,0,13,100.0
2015-01-27,13,0,13,100.0
2015-01-28,13,0,13,100.0
2015-01-29,13,0,13,100.0
2015-01-30,13,0,13,100.0
2015-02-02,13,0,13,100.0
2015-02-03,13,0,13,100.0
2015-02-04,13,0,13,100.0
2015-02-05,13,0,13,100.0
2015-02-06,13,0,13,100.0
2015-02-09,13,0,13,100.0
2015-02-10,13,0,13,100.0
2015-02-11,13,0,13,100.0
2015-02-12,13,0,13,100.0
2015-02-13,12,1,13,92.3076923076923
2015-02-16,13,0,13,100.0
2015-02-18,12,1,13,92.3076923076923
2015-02-19,12,1,13,92.3076923076923
2015-02-20,13,0,13,100.0
2015-02-23,12,1,13,92.3076923076923
2015-02-24,12,1,13,92.3076923076923
2015-02-25,12,1,13,92.3076923076923
2015-02-26,13,0,13,100.0
2015-02-27,13,0,13,100.0
2015-03-02,13,0,13,100.0
2015-03-03,13,0,13,100.0
2015-03-04,13,0,13,100.0
2015-03-05,13,0,13,100.0
2015-03-09,13,0,13,100.0
2015-03-10,13,0,13,100.0
2015-03-11,13,0,13,100.0
2015-03-12,13,0,13,100.0
2015-03-13,12,1,13,92.3076923076923
2015-03-16,12,1,13,92.3076923076923
2015-03-17,13,0,13,100.0
2015-03-18,13,0,13,100.0
2015-03-19,13,0,13,100.0
2015-03-20,12,1,13,92.3076923076923
2015-03-23,11,2,13,84.61538461538461
2015-03-24,11,2,13,84.61538461538461
2015-03-25,11,2,13,84.61538461538461
2015-03-26,10,3,13,76.92307692307693
2015-03-27,10,3,13,76.92307692307693
2015-03-30,10,3,13,76.92307692307693
2015-03-31,10,3,13,76.92307692307693
2015-04-01,12,1,13,92.3076923076923
2015-04-06,12,1,13,92.3076923076923
2015-04-07,11,2,13,84.61538461538461
2015-04-08,11,2,13,84.61538461538461
2015-04-09,12,1,13,92.3076923076923
2015-04-10,12,1,13,92.3076923076923
2015-04-13,12,1,13,92.3076923076923
2015-04-15,11,2,13,84.61538461538461
2015-04-16,11,2,13,84.61538461538461
2015-04-17,10,3,13,76.92307692307693
2015-04-20,10,3,13,76.92307692307693
2015-04-21,10,3,13,76.92307692307693
2015-04-22,11,2,13,84.61538461538461
2015-04-23,9,4,13,69.23076923076923
2015-04-24,10,3,13,76.92307692307693
2015-04-27,8,5,13,61.53846153846154
2015-04-28,9,4,13,69.23076923076923
2015-04-29,9,4,13,69.23076923076923
2015-04-30,9,4,13,69.23076923076923
2015-05-04,10,3,13,76.92307692307693
2015-05-05,10,3,13,76.92307692307693
2015-05-06,9,4,13,69.23076923076923
2015-05-07,7,6,13,53.84615384615385
2015-05-08,7,6,13,53.84615384615385
2015-05-11,7,6,13,53.84615384615385
2015-05-12,7,6,13,53.84615384615385
2015-05-13,7,6,13,53.84615384615385
2015-05-14,9,4,13,69.23076923076923
2015-05-15,9,4,13,69.23076923076923
2015-05-18,9,4,13,69.23076923076923
2015-05-19,9,4,13,69.23076923076923
2015-05-20,9,4,13,69.23076923076923
2015-05-21,10,3,13,76.92307692307693
2015-05-22,10,3,13,76.92307692307693
2015-05-25,9,4,13,69.23076923076923
2015-05-26,9,4,13,69.23076923076923
2015-05-27,9,4,13,69.23076923076923
2015-05-28,9,4,13,69.23076923076923
2015-05-29,9,4,13,69.23076923076923
2015-06-01,8,5,13,61.53846153846154
2015-06-02,6,7,13,46.15384615384615
2015-06-03,6,7,13,46.15384615384615
2015-06-04,6,7,13,46.15384615384615
2015-06-05,7,6,13,53.84615384615385
2015-06-08,6,7,13,46.15384615384615
2015-06-09,6,7,13,46.15384615384615
2015-06-10,6,7,13,46.15384615384615
2015-06-11,6,7,13,46.15384615384615
2015-06-12,6,7,13,46.15384615384615
2015-06-15,6,7,13,46.15384615384615
2015-06-16,6,7,13,46.15384615384615
2015-06-17,7,6,13,53.84615384615385
2015-06-18,7,6,13,53.84615384615385
2015-06-19,7,6,13,53.84615384615385
2015-06-22,8,5,13,61.53846153846154
2015-06-23,8,5,13,61.53846153846154
2015-06-24,8,5,13,61.53846153846154
2015-06-25,8,5,13,61.53846153846154
2015-06-26,7,6,13,53.84615384615385
2015-06-29,7,6,13,53.84615384615385
2015-06-30,8,5,13,61.53846153846154
2015-07-01,8,5,13,61.53846153846154
2015-07-02,8,5,13,61.53846153846154
2015-07-03,8,5,13,61.53846153846154
2015-07-06,8,5,13,61.53846153846154
2015-07-07,8,5,13,61.53846153846154
2015-07-08,8,5,13,61.53846153846154
2015-07-09,8,5,13,61.53846153846154
2015-07-10,8,5,13,61.53846153846154
2015-07-13,8,5,13,61.53846153846154
2015-07-14,8,5,13,61.53846153846154
2015-07-15,8,5,13,61.53846153846154
2015-07-16,8,5,13,61.53846153846154
2015-07-17,8,5,13,61.53846153846154
2015-07-20,8,5,13,61.53846153846154
2015-07-21,8,5,13,61.53846153846154
2015-07-22,8,5,13,61.53846153846154
2015-07-23,8,5,13,61.53846153846154
2015-07-24,8,5,13,61.53846153846154
2015-07-27,7,6,13,53.84615384615385
2015-07-28,7,6,13,53.84615384615385
2015-07-29,7,6,13,53.84615384615385
2015-07-30,7,6,13,53.84615384615385
2015-07-31,8,5,13,61.53846153846154
2015-08-03,7,6,13,53.84615384615385
2015-08-04,8,5,13,61.53846153846154
2015-08-05,8,5,13,61.53846153846154
2015-08-06,8,5,13,61.53846153846154
2015-08-07,7,6,13,53.84615384615385
2015-08-10,8,5,13,61.53846153846154
2015-08-11,7,6,13,53.84615384615385
2015-08-12,7,6,13,53.84615384615385
2015-08-13,7,6,13,53.84615384615385
2015-08-14,7,6,13,53.84615384615385
2015-08-17,7,6,13,53.84615384615385
2015-08-18,8,5,13,61.53846153846154
2015-08-19,7,6,13,53.84615384615385
2015-08-20,6,7,13,46.15384615384615
2015-08-21,6,7,13,46.15384615384615
2015-08-24,4,9,13,30.76923076923077
2015-08-25,4,9,13,30.76923076923077
2015-08-26,3,10,13,23.076923076923077
2015-08-27,5,8,13,38.46153846153847
2015-08-28,4,9,13,30.76923076923077
2015-08-31,4,9,13,30.76923076923077
2015-09-01,3,10,13,23.076923076923077
2015-09-02,3,10,13,23.076923076923077
2015-09-03,3,10,13,23.076923076923077
2015-09-04,3,10,13,23.076923076923077
2015-09-07,3,10,13,23.076923076923077
2015-09-08,3,10,13,23.076923076923077
2015-09-09,3,10,13,23.076923076923077
2015-09-10,3,10,13,23.076923076923077
2015-09-11,3,10,13,23.076923076923077
2015-09-14,3,10,13,23.076923076923077
2015-09-15,3,10,13,23.076923076923077
2015-09-16,4,9,13,30.76923076923077
2015-09-18,4,9,13,30.76923076923077
2015-09-21,5,8,13,38.46153846153847
2015-09-22,4,9,13,30.76923076923077
2015-09-23,4,9,13,30.76923076923077
2015-09-24,4,9,13,30.76923076923077
2015-09-28,4,9,13,30.76923076923077
2015-09-29,5,8,13,38.46153846153847
2015-09-30,5,8,13,38.46153846153847
2015-10-01,5,8,13,38.46153846153847
2015-10-05,5,8,13,38.46153846153847
2015-10-06,5,8,13,38.46153846153847
2015-10-07,5,8,13,38.46153846153847
2015-10-08,5,8,13,38.46153846153847
2015-10-09,5,8,13,38.46153846153847
2015-10-12,6,7,13,46.15384615384615
2015-10-13,6,7,13,46.15384615384615
2015-10-14,6,7,13,46.15384615384615
2015-10-15,6,7,13,46.15384615384615
2015-10-16,6,7,13,46.15384615384615
2015-10-19,5,8,13,38.46153846153847
2015-10-20,5,8,13,38.46153846153847
2015-10-21,4,9,13,30.76923076923077
2015-10-23,4,9,13,30.76923076923077
2015-10-26,5,8,13,38.46153846153847
2015-10-27,4,9,13,30.76923076923077
2015-10-28,5,8,13,38.46153846153847
2015-10-29,5,8,13,38.46153846153847
2015-10-30,6,7,13,46.15384615384615
2015-11-02,6,7,13,46.15384615384615
2015-11-03,6,7,13,46.15384615384615
2015-11-04,5,8,13,38.46153846153847
2015-11-05,5,8,13,38.46153846153847
2015-11-06,5,8,13,38.46153846153847
2015-11-09,5,8,13,38.46153846153847
2015-11-10,4,9,13,30.76923076923077
2015-11-13,5,8,13,38.46153846153847
2015-11-16,5,8,13,38.46153846153847
2015-11-17,5,8,13,38.46153846153847
2015-11-18,4,9,13,30.76923076923077
2015-11-19,5,8,13,38.46153846153847
2015-11-20,6,7,13,46.15384615384615
2015-11-23,6,7,13,46.15384615384615
2015-11-24,6,7,13,46.15384615384615
2015-11-26,6,7,13,46.15384615384615
2015-11-27,6,7,13,46.15384615384615
2015-11-30,6,7,13,46.15384615384615
2015-12-01,7,6,13,53.84615384615385
2015-12-02,7,6,13,53.84615384615385
2015-12-03,6,7,13,46.15384615384615
2015-12-04,6,7,13,46.15384615384615
2015-12-07,6,7,13,46.15384615384615
2015-12-08,6,7,13,46.15384615384615
2015-12-09,5,8,13,38.46153846153847
2015-12-10,7,6,13,53.84615384615385
2015-12-11,4,9,13,30.76923076923077
2015-12-14,5,8,13,38.46153846153847
2015-12-15,6,7,13,46.15384615384615
2015-12-16,6,7,13,46.15384615384615
2015-12-17,7,6,13,53.84615384615385
2015-12-18,6,7,13,46.15384615384615
2015-12-21,6,7,13,46.15384615384615
2015-12-22,6,7,13,46.15384615384615
2015-12-23,6,7,13,46.15384615384615
2015-12-24,6,7,13,46.15384615384615
2015-12-28,6,7,13,46.15384615384615
2015-12-29,6,7,13,46.15384615384615
2015-12-30,6,7,13,46.15384615384615
2015-12-31,6,7,13,46.15384615384615
2016-01-01,6,7,13,46.15384615384615
2016-01-04,6,7,13,46.15384615384615
2016-01-05,6,7,13,46.15384615384615
2016-01-06,6,7,13,46.15384615384615
2016-01-07,6,7,13,46.15384615384615
2016-01-08,7,6,13,53.84615384615385
2016-01-11,7,6,13,53.84615384615385
2016-01-12,6,7,13,46.15384615384615
2016-01-13,7,6,13,53.84615384615385
2016-01-14,6,7,13,46.15384615384615
2016-01-15,4,9,13,30.76923076923077
2016-01-18,3,10,13,23.076923076923077
2016-01-19,3,10,13,23.076923076923077
2016-01-20,3,10,13,23.076923076923077
2016-01-21,3,10,13,23.076923076923077
2016-01-22,4,9,13,30.76923076923077
2016-01-25,5,8,13,38.46153846153847
2016-01-27,4,9,13,30.76923076923077
2016-01-28,4,9,13,30.76923076923077
2016-01-29,6,7,13,46.15384615384615
2016-02-01,7,6,13,53.84615384615385
2016-02-02,5,8,13,38.46153846153847
2016-02-03,4,9,13,30.76923076923077
2016-02-04,4,9,13,30.76923076923077
2016-02-05,6,7,13,46.15384615384615
2016-02-08,4,9,13,30.76923076923077
2016-02-09,4,9,13,30.76923076923077
2016-02-10,4,9,13,30.76923076923077
2016-02-11,3,10,13,23.076923076923077
2016-02-12,3,10,13,23.076923076923077
2016-02-15,3,10,13,23.076923076923077
2016-02-16,3,10,13,23.076923076923077
2016-02-17,3,10,13,23.076923076923077
2016-02-18,3,10,13,23.076923076923077
2016-02-19,3,10,13,23.076923076923077
2016-02-22,3,10,13,23.076923076923077
2016-02-23,3,10,13,23.076923076923077
2016-02-24,2,11,13,15.384615384615385
2016-02-25,2,11,13,15.384615384615385
2016-02-26,2,11,13,15.384615384615385
2016-02-29,2,11,13,15.384615384615385
2016-03-01,2,11,13,15.384615384615385
2016-03-02,3,10,13,23.076923076923077
2016-03-03,3,10,13,23.076923076923077
2016-03-04,3,10,13,23.076923076923077
2016-03-08,3,10,13,23.076923076923077
2016-03-09,4,9,13,30.76923076923077
2016-03-10,4,9,13,30.76923076923077
2016-03-11,4,9,13,30.76923076923077
2016-03-14,3,10,13,23.076923076923077
2016-03-15,3,10,13,23.076923076923077
2016-03-16,3,10,13,23.076923076923077
2016-03-17,3,10,13,23.076923076923077
2016-03-18,5,8,13,38.46153846153847
2016-03-21,5,8,13,38.46153846153847
2016-03-22,5,8,13,38.46153846153847
2016-03-23,5,8,13,38.46153846153847
2016-03-28,4,9,13,30.76923076923077
2016-03-29,5,8,13,38.46153846153847
2016-03-30,6,7,13,46.15384615384615
2016-03-31,7,6,13,53.84615384615385
2016-04-01,7,6,13,53.84615384615385
2016-04-04,7,6,13,53.84615384615385
2016-04-05,6,7,13,46.15384615384615
2016-04-06,6,7,13,46.15384615384615
2016-04-07,5,8,13,38.46153846153847
2016-04-08,6,7,13,46.15384615384615
2016-04-11,5,8,13,38.46153846153847
2016-04-12,6,7,13,46.15384615384615
2016-04-13,8,5,13,61.53846153846154
2016-04-18,8,5,13,61.53846153846154
2016-04-20,8,5,13,61.53846153846154
2016-04-21,8,5,13,61.53846153846154
2016-04-22,8,5,13,61.53846153846154
2016-04-25,7,6,13,53.84615384615385
2016-04-26,8,5,13,61.53846153846154
2016-04-27,7,6,13,53.84615384615385
2016-04-28,7,6,13,53.84615384615385
2016-04-29,8,5,13,61.53846153846154
2016-05-02,8,5,13,61.53846153846154
2016-05-03,8,5,13,61.53846153846154
2016-05-04,7,6,13,53.84615384615385
2016-05-05,7,6,13,53.84615384615385
2016-05-06,7,6,13,53.84615384615385
2016-05-09,8,5,13,61.53846153846154
2016-05-10,8,5,13,61.53846153846154
2016-05-11,8,5,13,61.53846153846154
2016-05-12,9,4,13,69.23076923076923
2016-05-13,8,5,13,61.53846153846154
2016-05-16,8,5,13,61.53846153846154
2016-05-17,8,5,13,61.53846153846154
2016-05-18,8,5,13,61.53846153846154
2016-05-19,8,5,13,61.53846153846154
2016-05-20,7,6,13,53.84615384615385
2016-05-23,7,6,13,53.84615384615385
2016-05-24,7,6,13,53.84615384615385
2016-05-25,7,6,13,53.84615384615385
2016-05-26,7,6,13,53.84615384615385
2016-05-27,7,6,13,53.84615384615385
2016-05-30,9,4,13,69.23076923076923
2016-05-31,8,5,13,61.53846153846154
2016-06-01,8,5,13,61.53846153846154
2016-06-02,9,4,13,69.23076923076923
2016-06-03,9,4,13,69.23076923076923
2016-06-06,9,4,13,69.23076923076923
2016-06-07,11,2,13,84.61538461538461
2016-06-08,11,2,13,84.61538461538461
2016-06-09,11,2,13,84.61538461538461
2016-06-10,9,4,13,69.23076923076923
2016-06-13,8,5,13,61.53846153846154
2016-06-14,10,3,13,76.92307692307693
2016-06-15,11,2,13,84.61538461538461
2016-06-16,10,3,13,76.92307692307693
2016-06-17,10,3,13,76.92307692307693
2016-06-20,10,3,13,76.92307692307693
2016-06-21,10,3,13,76.92307692307693
2016-06-22,10,3,13,76.92307692307693
2016-06-23,11,2,13,84.61538461538461
2016-06-24,10,3,13,76.92307692307693
2016-06-27,10,3,13,76.92307692307693
2016-06-28,10,3,13,76.92307692307693
2016-06-29,10,3,13,76.92307692307693
2016-06-30,11,2,13,84.61538461538461
2016-07-01,11,2,13,84.61538461538461
2016-07-04,12,1,13,92.3076923076923
2016-07-05,12,1,13,92.3076923076923
2016-07-07,12,1,13,92.3076923076923
2016-07-08,12,1,13,92.3076923076923
2016-07-11,13,0,13,100.0
2016-07-12,13,0,13,100.0
2016-07-13,13,0,13,100.0
2016-07-14,13,0,13,100.0
2016-07-15,13,0,13,100.0
2016-07-18,13,0,13,100.0
2016-07-19,13,0,13,100.0
2016-07-20,13,0,13,100.0
2016-07-21,13,0,13,100.0
2016-07-22,13,0,13,100.0
2016-07-25,13,0,13,100.0
2016-07-26,13,0,13,100.0
2016-07-27,13,0,13,100.0
2016-07-28,13,0,13,100.0
2016-07-29,13,0,13,100.0
2016-08-01,13,0,13,100.0
2016-08-02,13,0,13,100.0
2016-08-03,13,0,13,100.0
2016-08-04,13,0,13,100.0
2016-08-05,13,0,13,100.0
2016-08-08,13,0,13,100.0
2016-08-09,13,0,13,100.0
2016-08-10,13,0,13,100.0
2016-08-11,13,0,13,100.0
2016-08-12,13,0,13,100.0
2016-08-16,13,0,13,100.0
2016-08-17,13,0,13,100.0
2016-08-18,13,0,13,100.0
2016-08-19,13,0,13,100.0
2016-08-22,13,0,13,100.0
2016-08-23,13,0,13,100.0
2016-08-24,13,0,13,100.0
2016-08-25,13,0,13,100.0
2016-08-26,13,0,13,100.0
2016-08-29,13,0,13,100.0
2016-08-30,13,0,13,100.0
2016-08-31,13,0,13,100.0
2016-09-01,13,0,13,100.0
2016-09-02,13,0,13,100.0
2016-09-06,13,0,13,100.0
2016-09-07,13,0,13,100.0
2016-09-08,13,0,13,100.0
2016-09-09,13,0,13,100.0
2016-09-12,13,0,13,100.0
2016-09-14,13,0,13,100.0
2016-09-15,13,0,13,100.0
2016-09-16,13,0,13,100.0
2016-09-19,13,0,13,100.0
2016-09-20,13,0,13,100.0
2016-09-21,13,0,13,100.0
2016-09-22,13,0,13,100.0
2016-09-23,13,0,13,100.0
2016-09-26,13,0,13,100.0
2016-09-27,13,0,13,100.0
2016-09-28,13,0,13,100.0
2016-09-29,13,0,13,100.0
2016-09-30,13,0,13,100.0
2016-10-03,13,0,13,100.0
2016-10-04,13,0,13,100.0
2016-10-05,13,0,13,100.0
2016-10-06,13,0,13,100.0
2016-10-07,13,0,13,100.0
2016-10-10,13,0,13,100.0
2016-10-13,13,0,13,100.0
2016-10-14,13,0,13,100.0
2016-10-17,13,0,13,100.0
2016-10-18,13,0,13,100.0
2016-10-19,13,0,13,100.0
2016-10-20,13,0,13,100.0
2016-10-21,13,0,13,100.0
2016-10-24,13,0,13,100.0
2016-10-25,13,0,13,100.0
2016-10-26,12,1,13,92.3076923076923
2016-10-27,12,1,13,92.3076923076923
2016-10-28,12,1,13,92.3076923076923
2016-11-01,11,2,13,84.61538461538461
2016-11-02,11,2,13,84.61538461538461
2016-11-03,11,2,13,84.61538461538461
2016-11-04,11,2,13,84.61538461538461
2016-11-07,11,2,13,84.61538461538461
2016-11-08,11,2,13,84.61538461538461
2016-11-09,11,2,13,84.61538461538461
2016-11-10,12,1,13,92.3076923076923
2016-11-11,12,1,13,92.3076923076923
2016-11-15,8,5,13,61.53846153846154
2016-11-16,11,2,13,84.61538461538461
2016-11-17,11,2,13,84.61538461538461
2016-11-18,11,2,13,84.61538461538461
2016-11-21,10,3,13,76.92307692307693
2016-11-22,11,2,13,84.61538461538461
2016-11-23,11,2,13,84.61538461538461
2016-11-24,10,3,13,76.92307692307693
2016-11-25,11,2,13,84.61538461538461
2016-11-28,11,2,13,84.61538461538461
2016-11-29,11,2,13,84.61538461538461
2016-11-30,11,2,13,84.61538461538461
2016-12-01,11,2,13,84.61538461538461
2016-12-02,9,4,13,69.23076923076923
2016-12-05,9,4,13,69.23076923076923
2016-12-06,9,4,13,69.23076923076923
2016-12-07,9,4,13,69.23076923076923
2016-12-08,10,3,13,76.92307692307693
2016-12-09,10,3,13,76.92307692307693
2016-12-12,8,5,13,61.53846153846154
2016-12-13,8,5,13,61.53846153846154
2016-12-14,8,5,13,61.53846153846154
2016-12-15,7,6,13,53.84615384615385
2016-12-16,7,6,13,53.84615384615385
2016-12-19,6,7,13,46.15384615384615
2016-12-20,7,6,13,53.84615384615385
2016-12-21,6,7,13,46.15384615384615
2016-12-22,6,7,13,46.15384615384615
2016-12-23,7,6,13,53.84615384615385
2016-12-26,6,7,13,46.15384615384615
2016-12-27,7,6,13,53.84615384615385
2016-12-28,7,6,13,53.84615384615385
2016-12-29,8,5,13,61.53846153846154
2016-12-30,7,6,13,53.84615384615385
2017-01-02,8,5,13,61.53846153846154
2017-01-03,9,4,13,69.23076923076923
2017-01-04,6,7,13,46.15384615384615
2017-01-05,8,5,13,61.53846153846154
2017-01-06,8,5,13,61.53846153846154
2017-01-09,8,5,13,61.53846153846154
2017-01-10,9,4,13,69.23076923076923
2017-01-11,9,4,13,69.23076923076923
2017-01-12,9,4,13,69.23076923076923
2017-01-13,9,4,13,69.23076923076923
2017-01-16,9,4,13,69.23076923076923
2017-01-17,9,4,13,69.23076923076923
2017-01-18,10,3,13,76.92307692307693
2017-01-19,10,3,13,76.92307692307693
2017-01-20,8,5,13,61.53846153846154
2017-01-23,9,4,13,69.23076923076923
2017-01-24,10,3,13,76.92307692307693
2017-01-25,11,2,13,84.61538461538461
2017-01-27,11,2,13,84.61538461538461
2017-01-30,11,2,13,84.61538461538461
2017-01-31,11,2,13,84.61538461538461
2017-02-01,11,2,13,84.61538461538461
2017-02-02,11,2,13,84.61538461538461
2017-02-03,11,2,13,84.61538461538461
2017-02-06,11,2,13,84.61538461538461
