Date,Close
2024-01-01,544.3280639648438
2024-01-02,540.0593872070312
2024-01-03,538.0283203125
2024-01-04,547.8738403320312
2024-01-05,544.569091796875
2024-01-08,543.2953491210938
2024-01-09,550.6622924804688
2024-01-10,556.6177978515625
2024-01-11,561.5750122070312
2024-01-12,562.1257934570312
2024-01-15,559.371826171875
2024-01-16,563.7781982421875
2024-01-17,554.6211547851562
2024-01-18,563.9158935546875
2024-01-19,567.01416015625
2024-01-20,563.8126831054688
2024-01-23,551.1098022460938
2024-01-24,558.3046264648438
2024-01-25,558.9586791992188
2024-01-29,579.0285034179688
2024-01-30,591.3181762695312
2024-01-31,608.7716674804688
2024-02-01,604.8472290039062
2024-02-02,605.0193481445312
2024-02-05,638.101806640625
2024-02-06,646.880126953125
2024-02-07,642.9212646484375
2024-02-08,636.3805541992188
2024-02-09,629.9774780273438
2024-02-12,627.6365966796875
2024-02-13,624.400634765625
2024-02-14,632.24951171875
2024-02-15,633.7986450195312
2024-02-16,646.22607421875
2024-02-19,642.0950927734375
2024-02-20,637.7919311523438
2024-02-21,634.1428833007812
2024-02-22,641.8885498046875
2024-02-23,645.39990234375
2024-02-26,645.090087890625
2024-02-27,662.8189697265625
2024-02-28,659.617431640625
2024-02-29,654.2127075195312
2024-03-01,672.9398803710938
2024-03-02,680.4789428710938
2024-03-04,679.6871948242188
2024-03-05,703.578125
2024-03-06,700.6520385742188
2024-03-07,715.5580444335938
2024-03-11,707.7780151367188
2024-03-12,699.8602294921875
2024-03-13,670.0482177734375
2024-03-14,666.2958374023438
2024-03-15,651.2177124023438
2024-03-18,669.5317993164062
2024-03-19,659.410888671875
2024-03-20,647.4998168945312
2024-03-21,664.3336791992188
2024-03-22,674.59228515625
2024-03-26,678.9987182617188
2024-03-27,673.800537109375
2024-03-28,683.5427856445312
2024-04-01,683.1641235351562
2024-04-02,691.7015380859375
2024-04-03,694.7998046875
2024-04-04,696.486572265625
2024-04-05,693.3883056640625
2024-04-08,697.5881958007812
2024-04-09,694.3522338867188
2024-04-10,697.7947387695312
2024-04-12,701.2372436523438
2024-04-15,687.6737670898438
2024-04-16,683.5427856445312
2024-04-18,668.7744750976562
2024-04-19,663.1632080078125
2024-04-22,670.2891845703125
2024-04-23,679.3773803710938
2024-04-24,682.7510375976562
2024-04-25,689.360595703125
2024-04-26,688.15576171875
2024-04-29,688.9130859375
2024-04-30,693.9391479492188
2024-05-02,707.6403198242188
2024-05-03,697.7258911132812
2024-05-06,699.6536865234375
2024-05-07,680.6166381835938
2024-05-08,696.830810546875
2024-05-09,709.361572265625
2024-05-10,720.6185302734375
2024-05-13,660.787841796875
2024-05-14,664.1614990234375
2024-05-15,652.2160034179688
2024-05-16,644.71142578125
2024-05-17,651.1144409179688
2024-05-18,656.7945556640625
2024-05-21,654.9700317382812
2024-05-22,652.353759765625
2024-05-23,662.5779418945312
2024-05-24,661.3386840820312
2024-05-27,659.92724609375
2024-05-28,652.38818359375
2024-05-29,649.6685791015625
2024-05-30,636.1395874023438
2024-05-31,635.4854736328125
2024-06-03,654.3848266601562
2024-06-04,622.3351440429688
2024-06-05,640.2705688476562
2024-06-06,645.985107421875
2024-06-07,668.189208984375
2024-06-10,671.3908081054688
2024-06-11,679.6183471679688
2024-06-12,680.719970703125
2024-06-13,678.7576904296875
2024-06-14,683.9559326171875
2024-06-18,678.7921752929688
2024-06-19,672.9054565429688
2024-06-20,673.5250854492188
2024-06-21,662.1992797851562
2024-06-24,659.617431640625
2024-06-25,657.5175170898438
2024-06-26,655.3486938476562
2024-06-27,669.2908325195312
2024-06-28,681.44287109375
2024-07-01,689.911376953125
2024-07-02,675.625
2024-07-03,671.7350463867188
2024-07-04,687.2606811523438
2024-07-05,684.1280517578125
2024-07-08,690.2901000976562
2024-07-09,698.7930908203125
2024-07-10,692.2867431640625
2024-07-11,702.82080078125
2024-07-12,700.0323486328125
2024-07-15,705.3338012695312
2024-07-16,703.061767578125
2024-07-18,705.4027099609375
2024-07-19,681.614990234375
2024-07-22,690.6687622070312
2024-07-23,689.7392578125
2024-07-24,707.5714111328125
2024-07-25,751.1190185546875
2024-07-26,769.9495849609375
2024-07-29,773.8739624023438
2024-07-30,799.9337158203125
2024-07-31,796.353515625
2024-08-01,787.9193725585938
2024-08-02,755.0435180664062
2024-08-05,699.8258056640625
2024-08-06,697.9668579101562
2024-08-07,705.9190673828125
2024-08-08,717.244873046875
2024-08-09,735.3868408203125
2024-08-12,740.9292602539062
2024-08-13,725.30029296875
2024-08-14,731.4279174804688
2024-08-16,756.2139282226562
2024-08-19,748.8814086914062
2024-08-20,748.3306274414062
2024-08-21,747.16015625
2024-08-22,735.6278076171875
2024-08-23,747.1257934570312
2024-08-26,752.117431640625
2024-08-27,741.6865844726562
2024-08-28,739.8276977539062
2024-08-29,772.2560424804688
2024-08-30,765.1644287109375
2024-09-02,752.28955078125
2024-09-03,747.09130859375
2024-09-04,743.8897705078125
2024-09-05,736.1098022460938
2024-09-06,722.4774169921875
2024-09-09,715.1448974609375
2024-09-10,713.1483154296875
2024-09-11,672.1825561523438
2024-09-12,678.9642944335938
2024-09-13,683.060791015625
2024-09-16,680.513427734375
2024-09-17,671.2530517578125
2024-09-18,662.3713989257812
2024-09-19,665.7794799804688
2024-09-20,668.43017578125
2024-09-23,669.0842895507812
2024-09-24,672.8710327148438
2024-09-25,663.4385986328125
2024-09-26,683.7837524414062
2024-09-27,683.6804809570312
2024-09-30,671.0465087890625
2024-10-01,664.5402221679688
2024-10-03,637.3444213867188
2024-10-04,640.8213500976562
2024-10-07,638.82470703125
2024-10-08,633.2822875976562
2024-10-09,646.6047973632812
2024-10-10,639.272216796875
2024-10-11,640.7869262695312
2024-10-14,639.10009765625
2024-10-15,631.56103515625
2024-10-16,624.779296875
2024-10-17,613.8665771484375
2024-10-18,626.6383056640625
2024-10-21,621.9220581054688
2024-10-22,605.5357666015625
2024-10-23,604.2620239257812
2024-10-24,605.8800048828125
2024-10-25,595.070556640625
2024-10-28,604.8128051757812
2024-10-29,580.2333374023438
2024-10-30,578.4777221679688
2024-10-31,574.243408203125
2024-11-01,580.71533203125
2024-11-04,567.392822265625
2024-11-05,575.3450317382812
2024-11-06,578.1334228515625
2024-11-07,564.3978881835938
2024-11-08,554.5523071289062
2024-11-11,554.0359497070312
2024-11-12,540.3692016601562
2024-11-13,541.3331298828125
2024-11-14,533.1055297851562
2024-11-18,531.4531860351562
2024-11-19,539.2332153320312
2024-11-21,532.7957153320312
2024-11-22,544.603515625
2024-11-25,548.4590454101562
2024-11-26,539.0955200195312
2024-11-27,539.7495727539062
2024-11-28,536.6513061523438
2024-11-29,541.4708251953125
2024-12-02,543.9494018554688
2024-12-03,551.66064453125
2024-12-04,542.6068115234375
2024-12-05,545.670654296875
2024-12-06,562.3667602539062
2024-12-09,549.9393920898438
2024-12-10,550.7311401367188
2024-12-11,550.1802978515625
2024-12-12,541.4019775390625
2024-12-13,544.1215209960938
2024-12-16,540.3347778320312
2024-12-17,536.8578491210938
2024-12-18,520.2994384765625
2024-12-19,512.2783813476562
2024-12-20,498.5083923339844
2024-12-23,497.2347106933594
2024-12-24,506.8048095703125
2024-12-26,510.040771484375
2024-12-27,516.71923828125
2024-12-30,505.1180419921875
2024-12-31,509.5932922363281
2025-01-01,515.858642578125
2025-01-02,526.7368774414062
2025-01-03,544.1904296875
2025-01-06,534.4481201171875
2025-01-07,546.152587890625
2025-01-08,547.3230590820312
2025-01-09,537.0988159179688
2025-01-10,533.3465576171875
2025-01-13,517.0634765625
2025-01-14,530.4892578125
2025-01-15,525.7385864257812
2025-01-16,533.1399536132812
2025-01-17,536.8578491210938
2025-01-20,533.1399536132812
2025-01-21,523.7763671875
2025-01-22,511.38336181640625
2025-01-23,518.0962524414062
2025-01-24,505.4278259277344
2025-01-27,490.9349060058594
2025-01-28,501.4001159667969
2025-01-29,518.0962524414062
2025-01-30,479.78118896484375
2025-01-31,493.0348205566406
2025-02-01,486.45965576171875
2025-02-03,473.309326171875
2025-02-04,489.2136535644531
2025-02-05,493.68890380859375
2025-02-06,488.5940246582031
2025-02-07,486.59735107421875
2025-02-10,479.19598388671875
2025-02-11,466.630859375
2025-02-12,471.1749572753906
2025-02-13,470.8306884765625
2025-02-14,468.6275329589844
2025-02-17,472.72406005859375
2025-02-18,469.8323974609375
2025-02-19,468.8684997558594
2025-02-20,474.9272766113281
2025-02-21,463.4981994628906
2025-02-24,460.0901184082031
2025-02-25,455.5115661621094
2025-02-27,446.52667236328125
2025-02-28,427.3175354003906
2025-03-03,427.6617736816406
2025-03-04,426.3192138671875
2025-03-05,441.1907958984375
2025-03-06,440.3990478515625
2025-03-07,446.3545227050781
2025-03-10,446.25128173828125
2025-03-11,446.1824035644531
2025-03-12,460.1245422363281
2025-03-13,451.3117370605469
2025-03-17,455.1329040527344
2025-03-18,468.21441650390625
2025-03-19,469.7291259765625
2025-03-20,475.0993957519531
2025-03-21,483.9810791015625
2025-03-24,491.2447509765625
2025-03-25,489.0415344238281
2025-03-26,487.630126953125
2025-03-27,460.2966613769531
2025-03-28,464.35882568359375
2025-04-01,462.5686950683594
2025-04-02,462.6031494140625
2025-04-03,450.24456787109375
2025-04-04,422.6357116699219
2025-04-07,399.1578674316406
2025-04-08,405.4231872558594
2025-04-09,401.32666015625
2025-04-11,409.69189453125
2025-04-15,428.38470458984375
2025-04-16,424.1504211425781
2025-04-17,427.9371643066406
2025-04-21,433.7893981933594
2025-04-22,434.3402099609375
2025-04-23,454.3411560058594
2025-04-24,460.158935546875
2025-04-25,451.1396179199219
2025-04-28,460.0212707519531
2025-04-29,458.26556396484375
2025-04-30,443.5661315917969
2025-05-02,448.9019775390625
2025-05-05,455.4771728515625
2025-05-06,446.28570556640625
2025-05-07,468.38653564453125
2025-05-08,470.1422119140625
2025-05-09,487.80224609375
2025-05-12,496.2707824707031
2025-05-13,487.2514343261719
2025-05-14,481.2270812988281
2025-05-15,501.29681396484375
2025-05-16,503.0869445800781
2025-05-19,502.2607421875
2025-05-20,494.962646484375
2025-05-21,500.40179443359375
2025-05-22,493.9643249511719
2025-05-23,494.5151062011719
2025-05-26,501.91650390625
2025-05-27,493.27581787109375
2025-05-28,494.3085632324219
2025-05-29,498.7838134765625
2025-05-30,495.375732421875
2025-06-02,489.93658447265625
2025-06-03,484.6007080078125
2025-06-04,488.2497863769531
2025-06-05,488.93829345703125
2025-06-06,489.52349853515625
2025-06-09,494.2052917480469
2025-06-10,504.15411376953125
2025-06-11,507.01141357421875
2025-06-12,492.5184631347656
2025-06-13,490.24639892578125
2025-06-16,472.758544921875
2025-06-17,464.56536865234375
2025-06-18,461.46710205078125
2025-06-19,462.8785400390625
2025-06-20,465.5636901855469
2025-06-23,462.1556091308594
2025-06-24,463.80804443359375
2025-06-25,464.39324951171875
2025-06-26,470.0733642578125
2025-06-27,472.9306640625
2025-06-30,473.68798828125
2025-07-01,470.7962951660156
2025-07-02,474.066650390625
2025-07-03,475.34039306640625
2025-07-04,474.4109191894531
2025-07-07,474.273193359375
2025-07-08,477.2681884765625
2025-07-09,476.9927978515625
2025-07-10,478.9205627441406
2025-07-11,469.4192810058594
2025-07-14,464.39324951171875
2025-07-15,471.20941162109375
2025-07-16,467.4914855957031
2025-07-17,469.3504638671875
2025-07-18,468.35211181640625
2025-07-21,473.309326171875
2025-07-22,463.6358947753906
2025-07-23,475.1338195800781
2025-07-24,482.29425048828125
2025-07-25,473.27490234375
2025-07-28,470.1766662597656
2025-07-29,476.6829528808594
2025-07-30,460.2278137207031
2025-07-31,458.5065612792969
2025-08-01,446.7331848144531
2025-08-04,450.0035705566406
2025-08-05,450.69207763671875
2025-08-06,449.4872131347656
2025-08-07,445.115234375
2025-08-08,436.3024597167969
2025-08-11,450.10687255859375
2025-08-12,450.34783935546875
2025-08-13,456.9918518066406
2025-08-14,457.57708740234375
2025-08-18,465.4259948730469
2025-08-19,482.1221008300781
2025-08-20,474.7895812988281
2025-08-21,471.8979187011719
2025-08-22,468.38653564453125
2025-08-25,472.8617858886719
2025-08-26,469.3160400390625
2025-08-28,465.0473327636719
2025-08-29,460.60650634765625
2025-09-01,475.16827392578125
