Date,Above,Below,Total,Percentage,Index_Close
2014-01-01,0,0,0,0.0,100.0
2014-01-02,0,0,0,0.0,96.39084611230597
2014-01-03,0,0,0,0.0,95.26669371679615
2014-01-06,0,0,0,0.0,95.02262359348077
2014-01-07,0,0,0,0.0,94.8474906920735
2014-01-08,0,0,0,0.0,95.81717082249193
2014-01-09,0,0,0,0.0,95.23053938813737
2014-01-10,0,0,0,0.0,93.57384197987612
2014-01-13,0,0,0,0.0,93.69224329905276
2014-01-14,0,0,0,0.0,93.1899623096491
2014-01-15,0,0,0,0.0,93.87227248143132
2014-01-16,0,0,0,0.0,93.6293873594454
2014-01-17,0,0,0,0.0,92.71169847131347
2014-01-20,0,0,0,0.0,92.80707219466412
2014-01-21,0,0,0,0.0,93.51668021308038
2014-01-22,0,0,0,0.0,94.09575490231987
2014-01-23,0,0,0,0.0,93.60723858822156
2014-01-24,0,0,0,0.0,91.87420262272532
2014-01-27,0,0,0,0.0,88.54326073641579
2014-01-28,0,0,0,0.0,87.84539884729892
2014-01-29,0,0,0,0.0,88.35957664050504
2014-01-30,0,0,0,0.0,87.6481672467405
2014-01-31,0,0,0,0.0,89.96761779757527
2014-02-03,0,0,0,0.0,89.27208842928054
2014-02-04,0,0,0,0.0,90.77653254149845
2014-02-05,0,0,0,0.0,91.41742221061037
2014-02-06,0,0,0,0.0,92.50068513798253
2014-02-07,0,0,0,0.0,92.81543219429223
2014-02-10,0,0,0,0.0,92.58748424808012
2014-02-11,0,0,0,0.0,92.74648479782365
2014-02-12,0,0,0,0.0,92.26334086479662
2014-02-13,0,0,0,0.0,90.91417137573305
2014-02-14,0,0,0,0.0,91.13321191769677
2014-02-17,0,0,0,0.0,91.28952527833653
2014-02-18,0,0,0,0.0,91.76034168799143
2014-02-19,0,0,0,0.0,92.10946023077629
2014-02-20,0,0,0,0.0,92.29945680550932
2014-02-21,0,0,0,0.0,92.5972132816739
2014-02-24,0,0,0,0.0,91.7129807397099
2014-02-25,0,0,0,0.0,90.68271489338707
2014-02-26,0,0,0,0.0,91.26874510887868
2014-02-28,0,0,0,0.0,90.32377777997115
2014-03-03,0,0,0,0.0,89.26993525022533
2014-03-04,0,0,0,0.0,90.77219457046041
2014-03-05,0,0,0,0.0,91.05336381739761
2014-03-06,0,0,0,0.0,92.51439119429668
2014-03-07,0,0,0,0.0,93.01365391804441
2014-03-10,0,0,0,0.0,92.114448357214
2014-03-11,0,0,0,0.0,92.45750596006287
2014-03-12,0,0,0,0.0,92.61648873856834
2014-03-13,0,0,0,0.0,92.02144350954647
2014-03-14,0,0,0,0.0,92.01010777025685
2014-03-18,0,0,0,0.0,92.58574728153607
2014-03-19,0,0,0,0.0,92.1527387260626
2014-03-20,0,0,0,0.0,92.44248200237834
2014-03-21,0,0,0,0.0,92.92670762781326
2014-03-24,0,0,0,0.0,93.0821702502625
2014-03-25,0,0,0,0.0,93.99035509643788
2014-03-26,0,0,0,0.0,94.20224659247712
2014-03-27,0,0,0,0.0,93.83555639533621
2014-03-28,0,0,0,0.0,97.9799554225966
2014-03-31,0,0,0,0.0,98.86142227829689
2014-04-01,0,0,0,0.0,100.26649273007683
2014-04-02,0,0,0,0.0,101.01286770529244
2014-04-03,0,0,0,0.0,100.28030734045163
2014-04-04,0,0,0,0.0,101.81665451880117
2014-04-07,0,0,0,0.0,103.59969510620755
2014-04-09,0,0,0,0.0,106.64726108081778
2014-04-10,0,0,0,0.0,109.11812255221109
2014-04-11,0,0,0,0.0,108.35400173395347
2014-04-15,0,0,0,0.0,105.30393766068944
2014-04-16,0,0,0,0.0,102.18016606695744
2014-04-17,0,0,0,0.0,104.03254855629002
2014-04-21,0,0,0,0.0,105.15658011998626
2014-04-22,0,0,0,0.0,105.41598157544378
2014-04-23,0,0,0,0.0,105.64042069759316
2014-04-24,0,0,0,0.0,105.64042069759316
2014-04-25,0,0,0,0.0,103.88318407864745
2014-04-28,0,0,0,0.0,104.26323798215451
2014-04-29,0,0,0,0.0,102.99843383840586
2014-04-30,0,0,0,0.0,99.52677131128279
2014-05-02,0,0,0,0.0,99.5020371813055
2014-05-05,0,0,0,0.0,100.41264367390623
2014-05-06,0,0,0,0.0,99.66632198140128
2014-05-07,0,0,0,0.0,99.57744550536877
2014-05-08,0,0,0,0.0,99.37149338630583
2014-05-09,0,0,0,0.0,101.97176243283602
2014-05-12,0,0,0,0.0,103.48162474649345
2014-05-13,0,0,0,0.0,106.81324054237436
2014-05-14,0,0,0,0.0,108.46223505186859
2014-05-15,0,0,0,0.0,108.21221932744551
2014-05-16,0,0,0,0.0,110.5336037405999
2014-05-19,0,0,0,0.0,123.08581830463422
2014-05-20,0,0,0,0.0,127.25269061495963
2014-05-21,0,0,0,0.0,127.87743176776381
2014-05-22,0,0,0,0.0,136.06430746912812
2014-05-23,0,0,0,0.0,142.10369817478076
2014-05-26,0,0,0,0.0,137.47731479602345
2014-05-27,0,0,0,0.0,132.7020023208502
2014-05-28,0,0,0,0.0,134.19262588991123
2014-05-29,0,0,0,0.0,133.7852856949228
2014-05-30,0,0,0,0.0,135.1170794107265
2014-06-02,0,0,0,0.0,138.65539269863208
2014-06-03,0,0,0,0.0,141.08389542900542
2014-06-04,0,0,0,0.0,146.4664821077983
2014-06-05,0,0,0,0.0,150.06048784566397
2014-06-06,0,0,0,0.0,151.7282716692273
2014-06-09,0,0,0,0.0,155.21414660775926
2014-06-10,0,0,0,0.0,154.78783241481966
2014-06-11,0,0,0,0.0,152.45222287809207
2014-06-12,0,0,0,0.0,152.05792714218705
2014-06-13,0,0,0,0.0,145.75944788528795
2014-06-16,0,0,0,0.0,143.97330192128123
2014-06-17,0,0,0,0.0,145.2568078109651
2014-06-18,0,0,0,0.0,141.45801997783488
2014-06-19,0,0,0,0.0,141.09658532262216
2014-06-20,0,0,0,0.0,140.21771603289503
2014-06-23,0,0,0,0.0,141.12629391996484
